GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SATELLITE_COUNT,GPS_ACCURACY (m),GPS_QUALITY,GNSS_POSITION_VALIDITY,SYSTEM_TIME (ms),DEVICE_TEMPERATURE (°C),DEVICE_BATTERY_TEMPERATURE (°C),RECORDED_SAMPLE_COUNT,ACCEL_X (m/s^2),ACCEL_Y (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),RPM,THROTTLE (%),BRAKES (kPa),STEERING (deg),COOLANT_TEMPERATURE (°C),FUEL_LEVEL (L),WHEEL_SPEED_FL (m/s),WHEEL_SPEED_FR (m/s),WHEEL_SPEED_RL (m/s),WHEEL_SPEED_RR (m/s),MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL,MATH_TURN_NUMBER,MATH_TURN_NUMBER_BRAKE,MATH_TURN_NUMBER_ENTRY,MATH_TURN_NUMBER_EXIT,MATH_DETECTED_RADIUS,MATH_TURN_CENTER_X,MATH_TURN_CENTER_Y,MATH_TURN_DIRECTION,MATH_HEADING,MATH_ACCEL_2D_SUM,MATH_THROTTLE_DIFFERENTIAL,MATH_ELAPSED_TIME,MATH_DELTA_TIME,MATH_DELTA_TIME_DIFFERENTIAL,MATH_DELTA_DISTANCE,MATH_DELTA_DISTANCE_DIFFERENTIAL,MATH_SAMPLE_COUNT,MATH_SAMPLE_PERIOD,MATH_CALC_ACCEL_X,MATH_CALC_ACCEL_Y,MATH_CALC_ACCEL_2D_SUM,MATH_ACCEL_X_QUALITY,MATH_ACCEL_Y_QUALITY,MATH_FILTER_PITCH,MATH_FILTER_ROLL,MATH_ELAPSED_DISTANCE_NORMALIZED,MATH_RPM_SPEED_RATIO,MATH_RPM_SPEED_RATIO_STD_DEV,MATH_RPM_SPEED_RATIO_STD_DEV_GEAR_CHANGE_TH,MATH_CALC_GEAR_CHANGE,MATH_GEAR_NUMBER,MATH_AVG_TIRE_TEMPERATURE_FL,MATH_AVG_TIRE_TEMPERATURE_FR,MATH_AVG_TIRE_TEMPERATURE_RL,MATH_AVG_TIRE_TEMPERATURE_RR,MATH_LAP_NUMBER,MATH_LAP_ELAPSED_TIME,MATH_SECTOR_NUMBER,MATH_SECTOR_ELAPSED_TIME,MATH_USER_DEFINED_1,MATH_USER_DEFINED_2,MATH_USER_DEFINED_3,MATH_USER_DEFINED_4
1596474229776.0,-86.72545,36.16899,40.56247790200071,7.165002190492369,16.0,1.72,3.0,1.0,1771261433157.0,0.0,18.0,11.0,-0.016465365886688232,-1.6039756536483765,-0.0,0.0,0.0,-11.030481338500977,-0.001978860547660376,-0.1635599888095991,1139.0,0.0,690.0,-40.4,62.22222222222222,69.0,0.0,0.0,0.0,0.0,79.89131911343532,67.82900107258436,40.815157093914976,-7.1812421678315355,-2.22390167408193,-11.220690883667439,0.0,-24.316332389104808,-7.669469854602286,0.8976552706933951,8.609652953798054,11.220690883667439,4.05568869317507,-19.919361787571848,-0.23049667356233025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.604060162765262,-0.23755656108597287,940.0,0.0,0.0,0.0,0.0,11.0,80.0,-2.759789350795435,26.499054821920257,26.64237871729736,-2.7433239849087467,-24.89507916827188,-0.004097741922877055,0.0,8.609652953798054,158.96715307517994,24.322325531771696,9.538029184510796,0.0,2.0,0.0,0.0,0.0,0.0,2.0,940.0,1.0,940.0,0.0,0.0,0.0,0.0
1596474229856.0,-86.72546,36.16899,40.56400190195194,7.275000670558888,16.0,1.72,3.0,1.0,1771261433230.0,0.0,18.0,12.0,-0.03841264918446541,-1.6039756536483765,-0.0,0.0,0.0,-11.170106887817383,-0.002076180553784549,-0.1635599888095991,1007.0,0.0,690.0,-40.6,62.22222222222222,69.0,0.0,0.0,0.0,0.0,78.99366384274194,67.82900107258436,40.81668109386621,-8.078897438524912,-2.22390167408193,-11.220690883667206,0.0,-22.846960034101414,-3.72304135720906,0.8976552706933765,9.507308224491432,11.220690883667206,3.9456902131083185,-41.03391020808202,-0.26393185525637713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.6044355484450303,0.07352941176470579,1020.0,0.0,0.0,0.0,0.0,12.0,80.0,-0.20566996936077855,23.53422756509979,23.535126241900628,-0.16725732017631315,-21.930251911451414,-0.004195061929001228,0.0,9.507308224491432,138.41923122773255,28.907063668985423,8.305153873663953,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1020.0,1.0,1020.0,0.0,0.0,0.0,0.0
1596474230096.0,-86.72547,36.16899,40.59295790102535,6.865999982118429,16.0,1.62,3.0,1.0,1771261433473.0,0.0,18.0,13.0,-0.032930731773376465,-1.6039756536483765,-0.0,0.0,0.0,-13.823007583618164,-0.002387755250482346,-0.1635599888095991,893.0,0.0,690.0,-56.6,62.22222222222222,69.0,0.0,0.0,0.0,0.0,78.09600857166791,67.82900107258436,40.84563709293962,-8.976552709598941,-2.22390167408193,-3.740230296141789,0.0,-3.9559494969386364,-10.727474418040963,0.8976552710740293,10.404963495565461,3.7402302961417893,-3.1257696859766395,-1.4492091499159505,0.1649362544090253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.6043136634062138,0.4411764705882353,1260.0,0.0,0.0,0.0,0.0,13.0,240.0,1.4532292573094292,-0.49919084616299614,1.5365763160979162,-1.4202985255360527,1.1047848074853803,-0.004506636625699025,0.0,10.404963495565461,130.0611713262013,21.992549042379515,7.803670279572078,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1260.0,1.0,1260.0,0.0,0.0,0.0,0.0
1596474230176.0,-86.72548,36.16899,40.601797100742495,6.779001671926829,16.0,1.62,3.0,1.0,1771261433552.0,0.0,18.0,14.0,-0.05017082393169403,-1.6039756536483765,-0.0,0.0,0.0,-16.894786834716797,-0.0025252048102692914,-0.1635599888095991,882.0,0.0,690.0,-67.6,62.22222222222222,69.0,0.0,0.0,0.0,0.0,77.19835330097459,67.82900107258436,40.85447629265676,-9.874207980292274,-2.22390167408193,-11.220690883666661,0.0,-13.251676568077787,9.531800039428406,0.897655270693333,11.302618766258794,11.220690883666663,4.441689211739834,16.027502058450462,0.21845889010458017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.604760109508808,0.0,1340.0,0.0,0.0,0.0,0.0,14.0,80.0,2.128339442132112,10.882998462095161,11.089160667376989,-2.0781686182004178,-9.279022808446785,-0.004644086185485971,0.0,11.302618766258794,130.10765341046226,13.630802268310097,7.8064592046277355,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1340.0,1.0,1340.0,0.0,0.0,0.0,0.0
1596474230256.0,-86.72549,36.16899,40.60210190073274,6.5609985068888745,16.0,1.66,3.0,1.0,1771261433632.0,0.0,18.0,15.0,-0.07212790846824646,-1.6039756536483765,-0.0,0.0,0.0,-18.709930419921875,-0.002777740182977114,-0.1635599888095991,890.0,0.0,690.0,-76.6,62.22222222222222,69.0,0.0,0.0,0.0,0.0,76.30069803028128,67.82900107258436,40.85478109264701,-10.77186325098558,-2.22390167408193,-11.220690883666329,0.0,-14.700996054759232,17.474288139800798,0.8976552706933063,12.2002740369521,11.220690883666329,4.659692376777454,8.74261334884965,-0.09106110887001015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.6055965659768772,0.0,1420.0,0.0,0.0,0.0,0.0,15.0,80.0,3.192097517699792,14.947412746346473,15.284457280916001,-3.1199696092315454,-13.343437092698096,-0.004896621558193794,0.0,12.2002740369521,135.6500842159198,4.168975827561041,8.139005052955188,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1420.0,1.0,1420.0,0.0,0.0,0.0,0.0
1596474230536.0,-86.7255,36.16899,40.62160910010851,6.131000384453762,16.0,1.6,3.0,1.0,1771261433917.0,0.0,18.0,16.0,-0.06114446371793747,-1.6039756536483765,-0.0,0.0,0.0,-24.43461036682129,-0.0036321612705430295,-0.1635599888095991,924.0,0.0,690.0,-102.5,62.22222222222222,69.0,0.0,0.0,0.0,0.0,75.40304275920732,67.82900107258436,40.874288292022776,-11.669518522059528,-2.22390167408193,-3.2059116824069553,0.0,-42.09112585475715,7.992309789587596,0.8976552710739476,13.097929308026048,3.205911682406956,-2.9250887020468066,1.4115846377053347,-0.02618224539694398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.6051406614188337,0.0,1700.0,0.0,0.0,0.0,0.0,16.0,280.0,6.81234922815521,46.56336670243007,47.05906098373958,-6.751204764437272,-44.9593910487817,-0.005751042645759709,0.0,13.097929308026048,150.70949960188645,9.744794191212003,9.042569976113187,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1700.0,1.0,1700.0,0.0,0.0,0.0,0.0
1596474230656.0,-86.72551,36.16899,40.61947550017678,5.966999561901527,16.0,1.64,3.0,1.0,1771261434050.0,0.0,18.0,17.0,-0.06114446371793747,-1.6039756536483765,-0.0,0.0,0.0,-25.551620483398438,-0.0038081004373487983,-0.1635599888095991,924.0,0.0,690.0,-104.4,62.22222222222222,69.0,0.0,0.0,0.0,0.0,74.50538748775274,67.82900107258436,40.87215469209105,-12.56717379351412,-2.22390167408193,-7.480460595454938,0.0,-38.35655226677647,15.830707518884982,0.8976552714545925,13.99558457948064,7.480460595454938,1.513461033553411,4.15212692790575,0.022837852418336798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.6051406614188337,0.0,1820.0,0.0,0.0,0.0,0.0,17.0,120.0,10.085425882453766,43.637590828603834,44.787890646413764,-10.024281418735828,-42.03361517495546,-0.005926981812565478,0.0,13.99558457948064,154.85169563269505,11.832398643659113,9.291101737961704,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1820.0,1.0,1820.0,0.0,0.0,0.0,0.0
1596474230736.0,-86.72552,36.16899,40.620694700137776,5.804000107289422,16.0,1.64,3.0,1.0,1771261434110.0,0.0,18.0,18.0,-0.007835513912141323,-1.6039756536483765,-0.0,0.0,0.0,-24.993114471435547,-0.0038595303806601452,-0.1635599888095991,926.0,0.0,690.0,-107.3,62.22222222222222,69.0,0.0,0.0,0.0,0.0,73.60773221629817,67.82900107258436,40.873373892052044,-13.464829064968677,-2.22390167408193,-11.220690893181962,0.0,-41.25663016989934,23.35610644441848,0.8976552714545569,14.893239850935197,11.220690893181962,5.4166907858925395,6.54094231783454,0.029860192374109872,0.0,0.0,0.0,0.0,0.0,-13.016001429241399,-0.8308118276194896,0.0,287.8579750580527,1.6039947920037034,0.0,1900.0,0.0,0.0,0.0,0.0,18.0,80.0,9.799555637824318,47.90375161425603,48.89581484564044,-9.791720123912176,-46.299775960607654,-0.005978411755876824,0.0,14.893239850935197,159.54513833261447,10.34293715586754,9.572708299956869,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1900.0,1.0,1900.0,0.0,0.0,0.0,0.0
1596474230936.0,-86.72553,36.16899,40.629838699845166,5.45299829231003,16.0,1.75,3.0,1.0,1771261434314.0,0.0,18.0,19.0,-0.06349805742502213,-1.6039756536483765,-0.0,0.0,0.0,-25.551620483398438,-0.0042119444370552345,-0.1635599888095991,927.0,0.0,690.0,-117.6,62.22222222222222,69.0,0.0,0.0,0.0,0.0,73.0092953689156,68.19965135148013,40.882517891759434,-14.063265912351257,-1.8532513951861622,-2.992184236912898,1.8532513944788387,-46.72378283428338,26.42494631917844,0.7039234969445979,15.597163347879794,3.5196174847229895,-1.933380807587041,-6.40969867861896,-0.0647532049822675,0.0,0.0,0.0,0.0,0.0,1301579127.7136135,2101476679.337012,0.0,301.77258610210714,1.6052320395486404,0.0,2100.0,0.0,0.0,0.0,0.0,19.0,200.0,9.774438043547908,54.24429263183789,55.117900197627435,-9.710939986122886,-52.64031697818951,-0.006330825812271914,0.0,15.597163347879794,169.99821938460556,8.30659125944551,10.199893163076334,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2100.0,1.0,2100.0,0.0,0.0,0.0,0.0
1596474230976.0,-86.72553,36.169,40.629229099864666,5.416998220783749,16.0,1.75,3.0,1.0,1771261434365.0,0.0,18.0,20.0,-0.03684358298778534,-1.6039756536483765,-0.0,0.0,0.0,-25.691246032714844,-0.004240376034157406,-0.1635599888095991,923.0,0.0,690.0,-118.5,62.22222222222222,69.0,0.0,0.0,0.0,0.0,72.41085852191372,68.5703016303759,40.881908291778934,-14.661702759353139,-1.4826011162903947,-14.960921175047037,9.266256972394189,-43.206314696807084,27.000691290638702,0.7039234966209492,16.301086844500745,17.59808741552373,12.181089194739979,1907.2487257274001,47.84146061015048,0.0,0.0,0.0,0.0,0.0,17187166619368.893,27749699342574.88,0.0,301.7725861102658,1.604398749408673,0.0,2140.0,0.0,0.0,0.0,0.0,20.0,40.0,9.558810789978477,50.89068086126835,51.780616665332154,-9.521967206990691,-49.286705207619974,-0.006359257409374085,0.0,16.301086844500745,170.38957045595214,7.745390604450063,10.223374227357128,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2140.0,1.0,2140.0,0.0,0.0,0.0,0.0
1596474231196.0,-86.72554,36.169,40.634410699698854,5.080999043335986,16.0,1.66,3.0,1.0,1771261434570.0,0.0,18.0,21.0,-0.025085411965847015,-1.6039756536483765,-0.0,0.0,0.0,-23.596851348876953,-0.00434985738415169,-0.1635599888095991,889.0,0.0,690.0,-117.3,62.22222222222222,69.0,0.0,0.0,0.0,0.0,71.81242167491186,68.94095190927166,40.88708989161312,-15.260139606354992,-1.111950837394627,-2.7201674863720595,1.6847739949807625,-34.85752112552452,25.999784356651986,0.7039234966209252,17.005010341121668,3.199652257367842,-1.8813467859681436,2.9967736194088044,-8.655690691399961,0.0,0.0,0.0,0.0,0.0,-15.708967241701544,-2.5050406821666273,0.0,287.8579750641598,1.6041718035766097,0.0,2360.0,0.0,0.0,0.0,0.0,21.0,220.0,6.156828782954838,42.25703031007647,42.70319837306502,-6.131743370988991,-40.6530546564281,-0.006468738759368369,0.0,17.005010341121668,174.96559090401192,6.521930105918327,10.497935454240714,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2360.0,1.0,2360.0,0.0,0.0,0.0,0.0
1596474231316.0,-86.72555,36.169,40.632581899757376,4.845999445671319,16.0,1.65,3.0,1.0,1771261434695.0,0.0,18.0,22.0,-0.028223538771271706,-1.6039756536483765,-0.0,0.0,0.0,-22.340213775634766,-0.004029955784966368,-0.1635599888095991,883.0,0.0,690.0,-112.1,62.22222222222222,69.0,0.0,0.0,0.0,0.0,70.91476640421877,68.94095190927166,40.885261091671644,-16.157794877048094,-1.111950837394627,-7.4804605891091835,0.0,-34.27390802213112,23.42222551721828,0.897655270693102,17.90266561181477,7.480460589109184,2.634461143437865,2.8063561599925726,-0.0015868121618019316,1.0,0.0,1.0,0.0,2.8063561599925726,-15.708967241701542,0.28113900780248835,1.0,287.85797505905646,1.6042239449769817,0.0,2480.0,0.0,0.0,0.0,0.0,22.0,120.0,4.16800222177017,40.93984687995766,41.151467836215275,-4.139778682998898,-39.33587122630929,-0.006148837160183047,0.0,17.90266561181477,182.21215456158134,5.680627099326002,10.93272927369488,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2480.0,1.0,2480.0,0.0,0.0,0.0,0.0
1596474231416.0,-86.72556,36.169,40.64233549944527,4.668998721467719,16.0,1.89,3.0,1.0,1771261434819.0,0.0,18.0,23.0,-0.029792603105306625,-1.6039756536483765,-0.0,0.0,0.0,-20.245819091796875,-0.003987447304614163,-0.1635599888095991,888.0,0.0,690.0,-100.5,62.22222222222222,70.0,0.0,0.0,0.0,0.0,70.31632955683627,69.3116021884032,40.895014691359535,-16.75623172443059,-0.7413005582630846,-5.984368473824979,3.7065027913154234,-30.53794954403913,19.26801477233759,0.7039234970686753,18.606589108883444,7.039234970686753,2.370236249219034,192.51827528670776,1.8971191912671521,1.0,0.0,1.0,0.0,192.51827528670776,19991115290283.312,32276840686638.21,1.0,301.7725861102679,1.6042523170301257,0.0,2580.0,0.0,0.0,0.0,0.0,23.0,100.0,3.1081929362014424,36.021604728324206,36.155454229372936,-3.078400333096136,-34.41762907467583,-0.006106328679830842,0.0,18.606589108883444,190.1906710569528,8.663955597090553,11.411440263417168,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2580.0,1.0,2580.0,0.0,0.0,0.0,0.0
1596474231496.0,-86.72556,36.16901,40.649041099230686,4.616002217314724,16.0,1.97,3.0,1.0,1771261434887.0,0.0,18.0,24.0,0.014111769385635853,-1.6039756536483765,-0.0,0.0,0.0,-17.87217140197754,-0.003750684121854639,-0.1635599888095991,886.0,0.0,690.0,-93.8,62.22222222222222,70.0,0.0,0.0,0.0,0.0,69.71789270945379,69.68225246753475,40.901720291144954,-17.354668571813065,-0.3706502791315423,-7.480460592280913,4.633128489144279,-18.57218359525094,13.641806318470588,0.7039234970686541,19.3105126059521,8.799043713358175,4.183041496043451,50.6698854289403,-1.7731048732220933,1.0,0.0,1.0,0.0,50.6698854289403,1301553524.0798101,2101435346.2121105,1.0,301.77258611842683,1.6040377300836566,0.0,2660.0,0.0,0.0,0.0,0.0,24.0,80.0,1.0795161944259126,22.40408532121219,22.430077893181362,-1.0654044250402768,-20.800109667563813,-0.005869565497071318,0.0,19.3105126059521,191.9409823237508,7.820113324965194,11.516458939425048,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2660.0,1.0,2660.0,0.0,0.0,0.0,0.0
1596474231696.0,-86.72557,36.16901,40.66245229880153,4.344999418848963,16.0,1.64,3.0,1.0,1771261435074.0,0.0,18.0,25.0,-0.010973641648888588,-1.6039756536483765,-0.0,0.0,0.0,-14.381512641906738,-0.0032687360684236005,-0.1635599888095991,876.0,0.0,690.0,-72.1,62.22222222222222,70.0,0.0,0.0,0.0,0.0,69.11945586245203,70.05290274666629,40.9151314907158,-17.953105418814832,0.0,-2.992184235008839,1.8532513956577115,-8.941889781455714,6.549798682404889,0.7039234967449997,20.014436102697097,3.519617483724998,-0.8253819351239651,15.931110055003783,-0.17369387686968257,1.0,0.0,1.0,0.0,15.931110055003783,-18.401933054351648,-1.393089844428567,1.0,287.85797507537205,1.6040131914382048,0.0,2860.0,0.0,0.0,0.0,0.0,25.0,200.0,-0.2325984073228718,10.651338888508327,10.653878267416939,-0.2216247656739832,-9.04736323485995,-0.00538761744364028,0.0,20.014436102697097,201.61107414648671,7.966726472610727,12.096664448789202,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2860.0,1.0,2860.0,0.0,0.0,0.0,0.0
1596474231976.0,-86.72558,36.16901,40.6819594981773,4.210000268223555,16.0,1.9,3.0,1.0,1771261435350.0,0.0,18.0,26.0,0.019603494554758072,-1.6039756536483765,-0.0,0.0,0.0,-0.41887903213500977,-0.0020862582671801345,-0.1635599888095991,863.0,0.0,0.0,16.4,62.22222222222222,70.0,0.0,0.0,0.0,0.0,68.2218005913784,70.05290274666629,40.93463869009157,-18.850760689888464,0.0,-3.205911682405826,0.0,-2.3732173611675975,-2.1198588333530584,0.8976552710736314,20.91209137377073,3.2059116824058265,-1.0040885858177289,-5.3219683977308385,-0.07590385161690935,1.0,0.0,1.0,0.0,-5.3219683977308385,0.0,0.0,1.0,270.0,1.6040954443222806,0.0,3140.0,0.0,0.0,0.0,0.0,26.0,280.0,-0.015307187341295131,1.2094426414877397,1.2095395045359796,0.004296307213462941,0.39453301216063674,-0.004205139642396814,0.0,20.91209137377073,204.98811045543,7.231850913299218,12.299286627325799,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3140.0,1.0,3140.0,0.0,0.0,0.0,0.0
1596474232136.0,-86.72559,36.16901,40.69506589775789,4.079999910592148,15.0,1.95,3.0,1.0,1771261435514.0,0.0,18.0,27.0,0.07368716597557068,-1.6039756536483765,-0.0,0.0,0.0,12.007864952087402,-0.0009147039273629622,-0.1635599888095991,846.0,0.0,0.0,98.0,62.22222222222222,70.0,0.0,0.0,0.0,0.0,67.32414532030481,70.05290274666629,40.94774508967216,-19.74841596096205,0.0,-5.610345444209908,0.0,15.966118561272257,-11.464502299538655,0.8976552710735852,21.809746644844314,5.610345444209908,1.5303455336177594,-3.1516876361463435,0.013564254759903093,1.0,0.0,1.0,0.0,-3.1516876361463435,0.0,0.0,1.0,270.0,1.605667367771497,0.0,3300.0,0.0,0.0,0.0,0.0,27.0,160.0,-1.4543162545606758,-20.015120384615756,20.067886779104086,-1.3806290885851051,-18.41114473096738,-0.0030335853025796416,0.0,21.809746644844314,207.3529457203386,6.7776148294406475,12.441176743220316,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3300.0,1.0,3300.0,0.0,0.0,0.0,0.0
1596474232456.0,-86.7256,36.16901,40.69750429767986,4.112000321868266,16.0,1.64,3.0,1.0,1771261435873.0,0.0,18.0,28.0,0.06506712734699249,-1.6039756536483765,-0.0,0.0,0.0,32.11405944824219,0.001246087843041344,-0.1635599888095991,862.0,0.0,690.0,213.3,62.22222222222222,70.0,0.0,0.0,0.0,0.0,66.4264900488506,70.05290274666629,40.95018348959413,-20.646071232416258,0.0,-2.8051727232944024,0.0,-6.876278772832357,1.4885604284669698,0.8976552714542088,22.707401916298522,2.8051727232944024,-1.306827598573864,5.741025997718769,0.02778973010582848,1.0,0.0,1.0,0.0,5.741025997718769,0.0,0.0,1.0,270.0,1.6052948727750693,-0.962566844919786,3620.0,0.0,0.0,0.0,0.0,28.0,320.0,-3.0097301156505174,7.951359571202027,8.501917101430697,-2.944662988303525,-6.347383917553651,-0.0008727935321753352,0.0,22.707401916298522,209.6303337856634,3.4279630521280438,12.577820027139802,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3620.0,1.0,3620.0,0.0,0.0,0.0,0.0
1596474232576.0,-86.72561,36.16901,40.69506589775789,3.8640003755129775,16.0,1.58,3.0,1.0,1771261435951.0,0.0,18.0,29.0,0.08779893815517426,-1.6039756536483765,-0.0,0.0,0.0,38.25761795043945,0.0019920196566945185,-0.1635599888095991,856.0,0.0,690.0,252.6,62.22222222222222,70.0,0.0,0.0,0.0,0.0,65.52883477777712,70.05290274666629,40.94774508967216,-21.543726503489733,0.0,-7.480460592278959,0.0,-0.6174956572528345,-2.3438429524427873,0.8976552710734751,23.605057187371997,7.48046059227896,3.6164602167659825,-28.044160062178637,-0.2815432171658117,1.0,0.0,1.0,0.0,-28.044160062178637,0.0,0.0,1.0,270.0,1.6063768396730302,-0.1604278074866308,3740.0,0.0,0.0,0.0,0.0,29.0,120.0,-3.9746649334260495,1.244453728179588,4.164928140386912,-3.8868659952708753,0.3595219254687885,-0.00012686171852216085,0.0,23.605057187371997,221.53206956827975,7.352610820541409,13.291924174096785,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3740.0,1.0,3740.0,0.0,0.0,0.0,0.0
1596474232756.0,-86.72562,36.16901,40.7194498969776,3.823000169874918,16.0,1.58,3.0,1.0,1771261436130.0,0.0,18.0,30.0,0.07682529836893082,-1.6039756536483765,-0.0,0.0,0.0,45.23893356323242,0.003112918745842537,-0.1635599888095991,850.0,0.0,690.0,305.8,62.22222222222222,70.0,0.0,0.0,0.0,0.0,64.63117950708437,70.05290274666629,40.97212908889187,-22.441381774182485,0.0,-4.986973726070845,0.0,-3.3917682068637682,-5.851042083638587,0.8976552706927521,24.50271245806475,4.986973726070845,1.163973556195927,-4.833568803042591,0.12894772921742248,1.0,0.0,1.0,0.0,-4.833568803042591,-21.99255413883611,-2.3593016084096483,1.0,259.2288999627403,1.6058144425699414,0.6787330316742081,3920.0,0.0,0.0,0.0,0.0,30.0,180.0,-2.792025981091538,3.7329869271225253,4.661609215405967,-2.715200682722607,-2.129011273474149,0.0009940373706258578,0.0,24.50271245806475,222.33846775576015,7.824098360446779,13.340308065345608,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3920.0,1.0,3920.0,0.0,0.0,0.0,0.0
1596474233256.0,-86.72563,36.16901,40.7319466965777,3.2880001251709925,16.0,1.78,3.0,1.0,1771261436633.0,0.0,18.0,31.0,0.06506712734699249,-1.6039756536483765,-0.0,0.0,0.0,57.94493103027344,0.005113401844910859,-0.1635599888095991,854.0,0.0,690.0,357.6,62.22222222222222,70.0,0.0,0.0,0.0,0.0,63.73352423639169,69.68225246753475,40.98462588849197,-23.33903704487517,-0.3706502791315423,-1.7953105413853692,-0.7413005582630846,-1.2662478716296324,-3.3104197455154427,0.9711676551567433,25.473880113221494,1.9423353103134866,-1.3456648148575059,-1.544089775248735,0.006578958055587713,1.0,0.0,1.0,0.0,-1.544089775248735,15588027085988.197,-37751690640147.01,1.0,247.56381056132938,1.6052948727750693,1.6297819827231592,4420.0,0.0,0.0,0.0,0.0,31.0,500.0,-2.825470843721462,2.8363909119959088,4.003548288003163,-2.7604037163744697,-1.2324152583475323,0.00299452046969418,0.0,25.473880113221494,259.73235020956326,21.74008240834639,15.583941012573796,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4420.0,1.0,4420.0,0.0,0.0,0.0,0.0
1596474233476.0,-86.72564,36.169,40.7535874958852,3.2439998390658666,16.0,1.82,3.0,1.0,1771261436851.0,0.0,18.0,32.0,0.05330894887447357,-1.6039756536483765,-0.0,0.0,0.0,56.26941680908203,0.005246056887094858,-0.1635599888095991,867.0,0.0,690.0,357.6,62.22222222222222,70.0,0.0,0.0,0.0,0.0,62.83586896569906,69.3116021884032,41.00626668779947,-24.236692315567794,-0.7413005582630846,-4.080251230421019,-1.684773996052465,-2.622681500513499,-1.6925219571114334,0.9711676551566875,26.44504776837818,4.4143984325303975,1.170398593464531,-38.94735991323701,-0.17001486426358306,1.0,0.0,1.0,0.0,-38.94735991323701,-23.069490454079126,-2.2957620767226476,1.0,233.09813463401633,1.6048612842008612,1.507404360345537,4640.0,0.0,0.0,0.0,0.0,32.0,220.0,-2.414844199183449,5.171334447772342,5.7073787746256,-2.3615352503089753,-3.5673587941239653,0.003127175511878179,0.0,26.44504776837818,267.2626519764745,24.194331471215445,16.03575911858847,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4640.0,1.0,4640.0,0.0,0.0,0.0,0.0
1596474233696.0,-86.72565,36.169,40.77522829519269,2.8639999284737185,16.0,1.79,3.0,1.0,1771261437078.0,0.0,18.0,33.0,0.04233530908823013,-1.6039756536483765,-0.0,0.0,0.0,53.05801010131836,0.005102961692094718,-0.1635599888095991,872.0,0.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,62.23743211831689,68.5703016303759,41.02790748710696,-24.835129162949972,-1.4826011162903947,-2.72016748810081,-3.3695479910332278,0.1300491989131108,-2.141924239352144,0.9527083381792781,27.39775610655746,4.330492446269447,1.4664925177957282,-14.576105869558392,0.11077842747126644,1.0,0.0,1.0,0.0,-14.576105869558392,-22.25054339343326,-2.9568813647614935,1.0,209.70097937488913,1.604534255132103,1.3500617030028794,4860.0,0.0,0.0,0.0,0.0,33.0,220.0,-1.9489365608261542,1.8310114543746001,2.6741272714992204,-1.906601251737924,-0.22703580072622365,0.0029840803168780386,0.0,27.39775610655746,304.4692813469118,33.670445788811755,18.268156880814708,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4860.0,1.0,4860.0,0.0,0.0,0.0,0.0
